frame,num_objects,detector_latency_ms,reid_latency_ms
647,2,19.10067,33.20122
648,2,18.86082,33.42438
649,2,19.28926,32.13
650,2,18.92304,32.73535
651,2,19.43731,32.16028
652,2,19.17529,32.59945
653,2,22.3155,32.54366
654,2,20.29681,34.01232
655,2,20.39504,34.65509
656,2,20.20955,33.41675
657,2,18.6758,32.14431
658,2,18.77284,32.2628
659,2,19.8431,32.28045
660,2,19.64307,32.20987
661,2,20.99109,32.15742
662,2,21.58523,32.14884
663,2,20.37501,32.28521
664,2,18.9755,33.1459
665,2,22.97521,32.8021
666,2,21.93856,32.21703
667,2,19.39249,32.22656
668,2,19.95373,32.52053
669,2,19.63997,32.33624
670,2,19.83643,35.08449
671,2,19.19007,32.05037
672,2,21.0228,32.90081
673,2,19.65666,32.97067
674,2,20.48206,32.66263
675,2,18.68796,32.24349
676,2,22.26329,32.15885
677,2,18.7254,32.37247
678,2,18.83435,32.27186
679,2,21.72518,32.18269
680,2,19.32788,32.63235
681,2,20.74933,33.48231
682,2,18.89563,32.25851
683,2,21.19422,34.88588
684,2,18.99505,32.19104
685,2,21.58356,32.25684
686,2,19.45567,32.31859
687,1,19.96398,25.34008
688,1,19.48738,24.858
689,1,19.64116,25.03252
690,1,23.5486,27.17423
691,1,25.0783,25.23589
692,1,22.45212,24.47271
693,1,18.84675,24.44839
694,0,19.27519,0.00739
695,1,21.56806,24.71709
696,0,19.01746,0.00787
697,1,19.59753,24.50418
698,2,18.81003,32.25064
699,2,19.51909,32.24778
700,1,19.48094,25.38896
701,2,18.92638,32.03845
702,2,19.70673,32.17864
703,1,19.92345,25.44308
704,1,19.55605,24.42884
705,1,19.35935,24.41263
706,1,19.74416,30.01809
707,1,25.26593,24.82486
708,1,21.10171,24.76215
709,1,21.32511,24.82009
710,1,18.34846,24.61123
711,1,18.34226,24.57523
712,1,20.21623,24.9784
713,1,18.45288,24.52278
714,1,20.26367,26.01886
715,0,19.08445,0.00763
716,1,19.21773,24.47963
717,1,19.34338,24.87946
718,1,23.71407,28.15962
719,1,23.23413,27.22144
720,1,23.43893,27.2274
721,1,23.45943,27.20308
722,1,23.21911,24.57023
723,1,20.86735,24.80102
724,1,18.65411,24.51062
725,1,19.64974,24.90067
726,1,19.17195,24.82891
727,1,19.09137,24.56975
728,1,19.78922,24.97387
729,1,19.22989,25.01321
730,0,19.92059,0.00739
731,0,19.04416,0.00739
732,1,20.30706,24.96934
733,1,19.05918,24.7345
734,1,18.90254,24.8909
735,1,23.61727,27.05789
736,1,23.46325,27.30322
737,1,23.43369,27.0915
738,2,23.36669,35.75873
739,2,23.7112,35.54249
740,2,24.02377,35.65812
741,2,27.86851,33.07819
742,2,19.95063,32.31359
743,2,19.85335,32.40514
744,1,19.56654,24.9939
745,1,19.02032,24.92476
746,1,20.05219,26.67165
747,1,20.56026,24.68348
748,1,18.7192,24.81174
749,1,21.06547,24.86348
750,1,23.21243,27.22311
751,1,23.17452,27.06099
752,1,23.45991,32.21774
753,1,21.44146,24.54758
754,1,21.24977,24.56021
755,1,18.72659,25.18225
756,1,18.61358,24.41955
757,0,18.79287,0.00739
758,0,20.22219,0.00763
759,2,19.87219,32.03416
760,2,19.06252,32.00889
761,0,19.25826,0.00811
762,2,18.74232,32.27019
763,2,18.80431,32.27377
764,3,21.68465,35.44521
765,3,19.90891,33.63276
766,2,18.77141,32.22513
767,3,21.35563,33.4003
768,2,21.37637,35.59518
769,3,20.57433,34.9133
770,1,22.21656,28.30577
771,1,22.02797,24.72663
772,1,19.92512,24.6551
773,1,19.17171,24.67155
774,1,18.86106,24.75119
775,1,19.67764,28.97239
776,1,20.45083,28.03922
777,1,20.72334,24.6923
778,1,20.42317,24.77789
779,1,18.58163,24.76192
780,1,19.7978,24.61815
781,0,18.96119,0.00739
782,0,19.34552,0.00739
783,0,19.01269,0.00763
784,1,20.68782,24.9114
785,1,18.75401,24.59264
786,2,18.24856,33.73075
787,2,20.37597,32.02629
788,2,18.93353,32.30405
789,1,20.72668,24.71662
790,2,19.3975,31.90565
791,1,20.98703,28.11527
792,2,19.95444,32.08113
793,2,19.63234,32.09567
794,2,20.03717,31.39186
795,1,19.80495,24.69921
796,1,19.26064,24.68801
797,1,19.57965,24.54805
798,1,20.77174,24.99866
799,1,19.01793,24.50562
800,1,20.18094,24.64533
801,1,19.18983,24.54281
802,1,20.03145,24.59216
803,0,19.45233,0.00787
804,0,19.52887,0.00763
805,0,19.94443,0.00787
806,1,18.66508,24.61123
807,2,18.6336,32.5253
808,2,19.59848,32.33528
809,2,22.34077,32.11021
810,2,19.74869,32.49288
811,2,26.052,34.37614
812,2,24.04284,32.94349
813,2,19.10114,32.56297
814,2,21.09838,32.40609
815,1,19.68384,24.75262
816,1,19.99044,24.94788
817,1,18.89896,25.1739
818,2,22.6047,32.84502
819,3,20.18166,34.10983
820,3,23.63634,36.95321
821,3,22.18628,37.01019
822,3,22.01223,37.14824
823,3,22.15099,37.14228
824,3,21.58761,37.01043
