frame,num_objects,detector_latency_ms,reid_latency_ms
760,1,62.15167,24.72448
761,2,63.29966,32.77779
762,2,55.52435,32.10354
763,2,55.91679,31.92019
764,2,55.07731,35.34746
765,3,74.55492,36.69882
766,2,60.60481,31.90708
767,3,58.2552,33.27727
768,3,61.21278,33.53739
769,3,64.97836,34.01184
770,3,70.40286,35.16436
771,2,70.24288,34.50632
772,3,71.03586,36.32951
773,3,71.4941,35.81405
774,2,70.4124,33.28991
775,2,61.87963,33.33092
776,2,64.94927,32.38893
777,2,56.66518,31.62098
778,1,57.08575,25.26832
779,0,56.2582,0.00739
780,1,60.9858,24.62244
781,1,60.65822,25.25735
782,1,65.18269,25.6393
783,2,71.3594,32.39965
784,2,59.85308,31.16632
785,1,59.95345,25.20823
786,4,59.13067,33.75244
787,3,65.55152,33.27727
788,2,66.11133,31.88825
789,3,64.57996,32.8784
790,3,67.35587,32.75657
791,3,65.42063,32.938
792,2,58.86698,32.66549
793,2,66.58506,31.23879
794,2,64.41402,31.6093
795,3,57.2691,32.77135
796,4,58.73656,34.07359
797,4,63.4737,34.00064
798,4,57.55949,34.21521
799,2,62.88242,34.96385
800,2,58.4166,31.78144
801,2,61.49435,35.10571
802,3,58.25019,33.35118
803,3,61.1608,32.92751
804,3,62.8562,32.99594
805,5,59.91507,35.07996
806,4,64.22687,34.56306
807,4,58.07734,36.16214
808,4,62.13784,34.31296
809,3,59.7198,33.62322
810,3,58.04515,32.86076
811,3,60.71377,33.70833
812,3,59.14211,33.15735
813,4,60.70375,33.81586
814,3,57.74927,33.04482
815,3,60.61697,33.36525
816,4,57.6849,33.89263
817,3,57.62434,33.28156
818,4,60.78243,34.38115
819,5,67.68346,35.496
820,5,73.5724,36.96299
821,5,75.43778,36.80682
822,5,74.54467,39.59608
823,4,75.30761,38.34558
824,4,77.20256,38.17463
825,5,74.64075,38.47766
826,4,65.25469,34.10912
827,3,60.81033,33.93316
828,3,62.95681,33.28466
829,4,73.30251,34.86609
830,2,73.48394,32.31025
831,3,62.89554,34.19828
832,3,58.22539,35.54678
833,3,56.23937,32.69076
834,3,56.05602,32.87077
835,5,55.47214,35.12383
836,4,72.12687,35.9211
837,3,59.94368,33.09369
838,4,64.72325,34.29747
839,5,65.07182,37.0028
840,6,72.7694,38.66005
841,5,74.69535,36.83352
842,6,76.25222,41.67485
843,5,74.88704,35.11643
844,5,63.37357,35.14218
845,5,68.33005,35.0256
846,4,61.59139,34.83343
847,4,65.69648,33.94866
848,4,63.68542,34.29699
849,4,62.88099,34.26075
850,2,64.98694,32.04274
851,4,58.38752,34.00874
852,2,65.44471,31.98504
853,2,57.4801,32.70411
854,3,58.01392,34.26695
855,2,55.03893,33.01978
856,3,63.35378,33.57601
857,3,56.68187,32.99284
858,2,64.24737,33.55098
859,2,71.36774,33.30684
860,2,70.71972,33.69284
861,3,69.94057,34.81007
862,3,69.85879,33.06031
863,3,58.71582,33.24151
864,2,61.25593,33.0143
865,2,60.69446,32.6364
866,2,61.75494,32.53961
867,3,59.97348,33.78844
868,2,56.84876,32.6159
869,2,54.89945,32.52196
870,3,59.71527,34.27052
871,3,55.66001,33.89645
872,3,59.95417,33.69999
873,3,55.68218,32.95159
874,3,62.82711,37.52661
875,2,60.61339,31.88324
876,2,59.59058,31.84462
877,2,60.05478,31.93688
878,2,60.14872,32.57179
879,2,59.64017,32.55224
880,1,59.15189,25.27928
881,2,57.0116,32.30333
882,2,75.12045,35.87031
883,3,59.46898,33.58769
884,2,56.47063,32.40156
885,2,60.0872,32.161
886,3,58.08401,33.52833
887,3,60.06932,34.09219
888,3,60.92119,38.07664
889,3,56.53644,33.42032
890,3,58.35509,33.70976
891,1,56.54335,25.15459
892,2,59.9103,33.64253
893,0,55.92871,0.00787
894,1,54.93808,24.98674
895,1,57.44147,25.23184
896,3,56.33044,33.31852
897,3,58.54011,33.09464
898,4,58.97593,35.50792
899,1,57.12962,25.83957
900,3,57.24669,34.14559
901,2,57.71971,31.79932
902,2,56.79274,31.91209
903,3,56.91743,33.18
904,2,59.68618,32.80854
905,1,55.24492,25.04516
906,1,55.68838,24.81246
907,1,64.15772,28.5306
908,2,58.51197,31.66986
909,1,58.78758,25.37322
910,1,58.91585,24.71662
911,1,57.25074,25.21896
912,1,63.37571,25.40302
913,1,61.70583,25.00463
914,1,57.71899,27.97246
915,2,60.67586,31.80861
916,2,56.97894,34.04903
917,2,61.07545,32.29475
918,2,57.93691,32.23705
919,3,59.36265,33.0615
920,2,58.60782,32.85551
921,2,58.57611,31.88944
922,2,59.09944,31.93498
923,3,61.7733,32.83668
924,3,61.01942,33.5784
925,4,63.89832,34.9884
926,2,62.44302,35.12859
927,2,60.5526,32.78184
928,3,60.8325,33.82087
929,3,62.83545,33.70667
930,1,58.57825,26.14689
931,1,58.79712,25.33698
932,2,57.98745,32.6705
933,3,57.95145,33.96749
934,3,60.85896,32.94373
935,3,59.53479,33.00428
936,2,63.15756,32.61423
937,2,74.47147,35.44402
938,1,61.22398,24.67608
939,0,55.68218,0.00811
940,1,58.635,24.75715
941,3,57.12628,33.44226
942,2,62.87599,32.19247
943,3,56.11181,32.98521
944,2,66.81418,31.83579
945,0,57.48892,0.00834
946,1,56.37288,24.88613
947,2,58.53653,32.09519
948,2,59.73697,34.63507
949,1,61.53226,24.98889
950,1,69.24033,25.79165
951,3,72.20125,33.48303
952,2,60.28676,36.16595
953,4,60.7543,34.06167
954,4,57.79433,34.33776
955,2,57.92236,32.00555
956,2,57.89566,32.88317
957,2,62.20818,32.01222
958,2,56.65612,32.49717
959,0,58.12955,0.00739
960,1,60.16135,29.1934
961,0,58.23493,0.00763
962,1,56.58984,24.68872
963,0,54.75974,0.00787
964,1,59.64565,28.17917
965,1,55.42064,24.68419
966,2,75.06084,33.02932
967,2,60.07814,32.64809
968,1,69.72575,26.09515
969,1,69.72313,31.55923
970,0,56.01215,0.00715
971,1,57.62696,28.09715
972,1,56.87213,24.80626
973,1,60.76002,24.80793
974,1,61.589,24.78933
975,2,56.57434,31.66103
976,1,61.48672,24.97602
977,1,55.74632,24.73879
978,0,56.42915,0.00811
979,1,63.08484,24.78909
980,0,55.50814,0.00858
981,0,54.61907,0.00739
982,0,58.95662,0.00763
983,0,56.37383,0.00715
984,0,55.05681,0.00811
985,0,64.30149,0.00715
986,0,61.35917,0.00763
987,1,62.50787,25.23923
988,1,53.14016,24.94025
989,1,56.95868,24.93978
990,1,54.67987,24.70589
